dataset	nb_rows	column	value	type	nb_levels	is_row	description	controlled_term	units	term_url
ds000113	37	background_preference3_genre	Pop	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	background_preference3_genre	Electro	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	background_preference3_genre	Jazz	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	background_preference3_duration	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	n/a	object	12	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Metall	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Ska	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Techno	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Hardcore	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Musical	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Gothic Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Pop	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Pop+Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	Electro	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_genre	EBM	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference1_duration	n/a	nb:range	10	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	n/a	object	10	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Darkwave Gothik	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Alternative	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Classical	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Metal	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Trance	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Techno/Electro	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	Electro	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_genre	EBM	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference2_duration	n/a	nb:range	6	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	n/a	object	7	True	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Indie	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Industrial	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Irish Folk	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Klassik	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Electro	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_genre	Rock+Pop	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	concert_preference3_duration	n/a	nb:range	3	True	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	n/a	object	16	True	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Billy Talent; Biffy Clyro; Buena Vista Social Club	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Mozart; Rammstein; Lexy K Paul; U2; Eurythemics; Queen; Fantastische Vier; Silbermond; Schiller; Vivaldi; Bach; Depeche Mode; Pink; Roxette; ABBA; Kate Bush; Pink Floyd; Rosenstolz; The Prodigy	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Beatsteaks; Wirtz; Stone Sour; Paramore; Jennifer Rostock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	ASP; Mono Inc.; Welle: Erdball; Böhse Onkelz; :Wumpscut:	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	White Stripes; Biffy Clyro; Muse ; Oasis; Volbeat; Daft Punk; Deadmau5; Metallica	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Headhunterz; Chakuza; gestört aber geil; Monkey Safarie; Sean Paul	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	die Ärzte; Frei.Wild; HIM; Bullet for my Valentine; Die Toten Hosen	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Radio-Musik; David Garrett; Michael Jackson	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Prypjat Syndrome; Wumpscut; Combichrist; Juno Reactor; System of a Down; Volbeat	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Madsen; Silly; Metallica	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Portishead; Johnny Cash; Massive Attack	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Ammon Amarth; The Ghost Inside; Deez Nuts; Emmure; Ostblockschlampen; Queen of Vandalism; Monkey Safari	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Sabaton; Hammerfall; Amon Amarth; Powerwolf; Blutengel; Nightwish; Fiedlers Green; Gothminiskr; Grendal; Feindflug; Welle-Erdball	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	Two Door Cinema Club; Olli Schulz; Robyn	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	favorite_music_examples	The Rasmus; Evanescence, Nightwish, Xandria; Juli; Dax Johnson; Yan Tierssen; 4 Jahreszeiten; Inverno Porteno	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	music_lover	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	n/a	object	7	True	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Folk	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Classical	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Metal	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Pop	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style1	Jazz	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	n/a	object	6	True	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	Folk	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	Metal	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	Rock	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	Traditionals	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style2	Classical	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style3	n/a	object	5	True	n/a	n/a	n/a	n/a
ds000113	37	musician_style3	Folk	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style3		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style3	Blues	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style3	Classical	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_style3	Film score	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	n/a	object	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	guitar, bass guitar	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	clarinet; bass clarinet; piano	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	guitar	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	guitar; keyboard	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	accordion; keyboard	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	recorder; transverse flute	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_instruments	keyboard	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_improv	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	musician_improv_style	n/a	object	4	True	n/a	n/a	n/a	n/a
ds000113	37	musician_improv_style	Rock/Blues	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_improv_style	n	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_improv_style		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_improv_style	Jazz	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_conductor	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	musician_other_activities	n/a	object	4	True	n/a	n/a	n/a	n/a
ds000113	37	musician_other_activities	Djing	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_other_activities	jamming	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_other_activities		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_other_activities	vocalist	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	n/a	object	7	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	keyboard	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	melodica	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	vocalist	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	guitar	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	piano	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1	recorder	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_duration	n/a	float64	9	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_startage	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	n/a	object	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	16	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	12	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	25	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	ongoing	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	8	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	10	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act1_endage	19	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	n/a	object	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	jamming	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	guitar (band)	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	transverse flute	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	clarinet	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	accordion	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	keyboard	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2	DJ	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_duration	n/a	float64	7	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_startage	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	n/a	object	8	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	16	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	26	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	18	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	ongoing	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	22	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	13	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act2_endage	10	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act3	n/a	object	4	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act3	guitar	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act3	bass clarinet	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act3		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act3	vocalist	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	musician_act3_duration	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act3_startage	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	musician_act3_endage	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_dist	n/a	float64	16	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_count	n/a	float64	10	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages	n/a	object	5	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages	german	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages	german;english	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages		n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages	english	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	forrest_seen_languages	german; english	n/a	0	False	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_known	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_rating	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_storydepth	n/a	float64	3	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_fatigue	n/a	float64	5	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_feeling	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	forrest_ad_artist_count	n/a	float64	14	True	n/a	n/a	n/a	n/a
ds000113	37	audioq1	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	audioq2	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	audioq3	n/a	float64	5	True	n/a	n/a	n/a	n/a
ds000113	37	audioq4	n/a	float64	5	True	n/a	n/a	n/a	n/a
ds000113	37	audioq5	n/a	float64	3	True	n/a	n/a	n/a	n/a
ds000113	37	audioq6	n/a	float64	3	True	n/a	n/a	n/a	n/a
ds000113	37	audioq7	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	audioq8	n/a	float64	4	True	n/a	n/a	n/a	n/a
ds000113	37	vision_problems_current	n/a	yes_no	2	True	n/a	n/a	n/a	n/a
ds000113	37	vision_problems_past	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds000114	10	participant_id	n/a	object	10	True	n/a	nb:ParticipantID	n/a	n/a
ds000114	10	dominant_hand	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000114	10	dominant_hand	left	n/a	0	False	n/a	n/a	n/a	n/a
ds000114	10	dominant_hand	right	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	participant_id	n/a	object	99	True	n/a	nb:ParticipantID	n/a	n/a
ds000115	99	condit	n/a	object	4	True	n/a	n/a	n/a	n/a
ds000115	99	condit	CON	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	condit	SCZ	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	condit	CON-SIB	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	condit	SCZ-SIB	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	gender	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000115	99	gender	MALE	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	gender	FEMALE	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	race	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000115	99	race	AA	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	race	WHITE	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	age	n/a	float64	99	True	n/a	n/a	n/a	n/a
ds000115	99	yrschool	n/a	int64	15	True	n/a	n/a	n/a	n/a
ds000115	99	saps7	n/a	int64	6	True	n/a	n/a	n/a	n/a
ds000115	99	saps20	n/a	int64	5	True	n/a	n/a	n/a	n/a
ds000115	99	saps25	n/a	float64	5	True	n/a	n/a	n/a	n/a
ds000115	99	saps34	n/a	int64	4	True	n/a	n/a	n/a	n/a
ds000115	99	sans8	n/a	float64	5	True	n/a	n/a	n/a	n/a
ds000115	99	sans13	n/a	int64	4	True	n/a	n/a	n/a	n/a
ds000115	99	sans17	n/a	float64	7	True	n/a	n/a	n/a	n/a
ds000115	99	sans22	n/a	float64	6	True	n/a	n/a	n/a	n/a
ds000115	99	sans25	n/a	int	7	True	n/a	n/a	n/a	n/a
ds000115	99	d4prime	n/a	object	70	True	n/a	n/a	n/a	n/a
ds000115	99	LFLUNOVS	n/a	int64	23	True	n/a	n/a	n/a	n/a
ds000115	99	CFLUNOVA	n/a	int64	22	True	n/a	n/a	n/a	n/a
ds000115	99	TRAILB	n/a	object	97	True	n/a	n/a	n/a	n/a
ds000115	99	WCSTPSVE	n/a	int	32	True	n/a	n/a	n/a	n/a
ds000115	99	WAIS_VOCAB_SCALED	n/a	int	16	True	n/a	n/a	n/a	n/a
ds000115	99	WAIS_MATRICS_SCALE	n/a	int	14	True	n/a	n/a	n/a	n/a
ds000115	99	LOGIALMEMORY_SCALE	n/a	int	18	True	n/a	n/a	n/a	n/a
ds000115	99	FAMILYPICT_SCALE	n/a	int	15	True	n/a	n/a	n/a	n/a
ds000115	99	LNS_SCALE	n/a	int	17	True	n/a	n/a	n/a	n/a
ds000115	99	SST_SCALE	n/a	int	17	True	n/a	n/a	n/a	n/a
ds000115	99	DST_SCALE	n/a	float64	14	True	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	n/a	object	16	True	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp		n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-0.12449	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	0.99593	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-0.40459	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-1.24491	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	1.27603	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-1.80511	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	0.15561	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	.	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-0.9648	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-0.6847	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-1.52501	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	1.55613	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	0.71582	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	-2.08522	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_iq_4grp	0.43572	n/a	0	False	n/a	n/a	n/a	n/a
ds000115	99	z_wm_4grp	n/a	float64	99	True	n/a	n/a	n/a	n/a
ds000115	99	z_em_4grp	n/a	object	97	True	n/a	n/a	n/a	n/a
ds000115	99	z_ra_4grp	n/a	float64	99	True	n/a	n/a	n/a	n/a
ds000115	99	z_pos_4grp	n/a	float64	75	True	n/a	n/a	n/a	n/a
ds000115	99	z_neg_4grp	n/a	float64	90	True	n/a	n/a	n/a	n/a
ds000115	99	z_dis_4grp	n/a	float64	44	True	n/a	n/a	n/a	n/a
ds000115	99	fyrschool	n/a	int	12	True	n/a	n/a	n/a	n/a
ds000115	99	myrschool	n/a	float64	11	True	n/a	n/a	n/a	n/a
ds000115	99	parent_yrsschool	n/a	float64	12	True	n/a	n/a	n/a	n/a
ds000115	99	nback0_nont	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000115	99	nback0_targ	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000115	99	nback1_nont	n/a	float64	16	True	n/a	n/a	n/a	n/a
ds000115	99	nback1_targ	n/a	float64	14	True	n/a	n/a	n/a	n/a
ds000115	99	nback2_nont	n/a	float64	21	True	n/a	n/a	n/a	n/a
ds000115	99	nback2_targ	n/a	float64	13	True	n/a	n/a	n/a	n/a
ds000115	99	nback0_nont_medrt	n/a	float64	95	True	n/a	n/a	n/a	n/a
ds000115	99	nback0_targ_medrt	n/a	float64	91	True	n/a	n/a	n/a	n/a
ds000115	99	nback1_nont_medrt	n/a	float64	92	True	n/a	n/a	n/a	n/a
ds000115	99	nback1_targ_medrt	n/a	float64	92	True	n/a	n/a	n/a	n/a
ds000115	99	nback2_nont_medrt	n/a	float64	92	True	n/a	n/a	n/a	n/a
ds000115	99	nback2_targ_medrt	n/a	float64	90	True	n/a	n/a	n/a	n/a
ds000116	17	participant_id	n/a	object	17	True	n/a	nb:ParticipantID	n/a	n/a
ds000116	17	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000116	17	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	age	n/a	int64	12	True	n/a	n/a	n/a	n/a
ds000116	17	handedness	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000116	17	handedness	L	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	handedness	R	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	n/a	object	6	True	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	Asian/Caucasian	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	MiddleEastern	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	Caucasian	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	Hispanic	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	Asian	n/a	0	False	n/a	n/a	n/a	n/a
ds000116	17	ethnicity	Caucasian/African/NativeSouthAmerican	n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	participant_id	n/a	object	17	True	n/a	nb:ParticipantID	n/a	n/a
ds000117	17	age	n/a	float64	8	True	n/a	n/a	n/a	n/a
ds000117	17	sex	n/a	object	3	True	n/a	nb:Sex	n/a	n/a
ds000117	17	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	sex		n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	first_ses	n/a	object	3	True	n/a	n/a	n/a	n/a
ds000117	17	first_ses		n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	first_ses	mri	n/a	0	False	n/a	n/a	n/a	n/a
ds000117	17	first_ses	meg	n/a	0	False	n/a	n/a	n/a	n/a
ds000119	73	participant_id	n/a	object	73	True	n/a	nb:ParticipantID	n/a	n/a
ds000119	73	sex	n/a	float64	72	True	n/a	nb:Sex	n/a	n/a
ds000119	73	age	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000119	73	age	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000119	73	age	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000120	26	participant_id	n/a	object	26	True	n/a	nb:ParticipantID	n/a	n/a
ds000120	26	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000120	26	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000120	26	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000120	26	age	n/a	float64	25	True	n/a	n/a	n/a	n/a
ds000121	28	participant_id	n/a	object	28	True	n/a	nb:ParticipantID	n/a	n/a
ds000121	28	sex	n/a	float64	28	True	n/a	nb:Sex	n/a	n/a
ds000121	28	age	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000121	28	age	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000121	28	age	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000122	17	participant_id	n/a	object	17	True	n/a	nb:ParticipantID	n/a	n/a
ds000122	17	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000122	17	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000122	17	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000122	17	age	n/a	int64	10	True	n/a	n/a	n/a	n/a
ds000133	26	participant_id	n/a	object	26	True	n/a	nb:ParticipantID	n/a	n/a
ds000133	26	study_group	n/a	object	2	True	n/a	n/a	n/a	n/a
ds000133	26	study_group	MODAFINIL	n/a	0	False	n/a	n/a	n/a	n/a
ds000133	26	study_group	PLACEBO	n/a	0	False	n/a	n/a	n/a	n/a
ds000133	26	handedness	n/a	object	1	True	n/a	n/a	n/a	n/a
ds000133	26	handedness	Right	n/a	0	False	n/a	n/a	n/a	n/a
ds000133	26	gender	n/a	object	1	True	n/a	nb:Sex	n/a	n/a
ds000133	26	gender	Male	n/a	0	False	n/a	n/a	n/a	n/a
ds000138	16	participant_id	n/a	object	16	True	n/a	nb:ParticipantID	n/a	n/a
ds000138	16	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000138	16	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000138	16	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000138	16	age	n/a	int64	9	True	n/a	n/a	n/a	n/a
ds000140	33	participant_id	n/a	object	33	True	n/a	nb:ParticipantID	n/a	n/a
ds000140	33	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds000140	33	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds000140	33	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds000140	33	age	n/a	int64	16	True	n/a	n/a	n/a	n/a
ds000144	45	participant_id	n/a	object	45	True	n/a	nb:ParticipantID	n/a	n/a
ds000144	45	poverty	n/a	float64	3	True	Federal income below federal poverty line	n/a	n/a	n/a
ds000144	45	race	n/a	int64	2	True	n/a	n/a	n/a	n/a
ds000144	45	ScanAge	n/a	int64	5	True	Age at Scan	n/a	n/a	n/a
ds000144	45	jsex	n/a	object	2	True	Gender	nb:Sex	n/a	n/a
ds000144	45	jsex	F	n/a	0	False	Female	n/a	n/a	n/a
ds000144	45	jsex	M	n/a	0	False	Male	n/a	n/a	n/a
