index	dataset	column	nb_rows	value	type	nb_levels	is_row	description	controlled_term	units	term_url	isPartOf	Decision	DropReason	Notes	Annotator
241	ds000113	listen_preference2_duration	37	n/a	float64	9	TRUE	n/a	n/a	n/a	n/a		drop	model		
242	ds000113	listen_preference3_genre	37	n/a	object	13	TRUE	n/a	n/a	n/a	n/a		drop	model		
243	ds000113	listen_preference3_duration	37	n/a	float64	6	TRUE	n/a	n/a	n/a	n/a		drop	model		
244	ds000113	background_preference1_genre	37	n/a	object	14	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
245	ds000113	background_preference1_duration	37	n/a	float64	11	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
246	ds000113	background_preference2_genre	37	n/a	object	14	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
247	ds000113	background_preference2_duration	37	n/a	float64	9	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
248	ds000113	background_preference3_genre	37	n/a	object	11	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
249	ds000113	background_preference3_duration	37	n/a	float64	8	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
250	ds000113	concert_preference1_genre	37	n/a	object	12	TRUE	n/a	n/a	n/a	n/a		drop	model		
251	ds000113	concert_preference1_duration	37	n/a	object	10	TRUE	n/a	n/a	n/a	n/a		drop	model		
252	ds000113	concert_preference1_duration	37	1-2h/week	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
253	ds000113	concert_preference1_duration	37	1/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
254	ds000113	concert_preference1_duration	37	12/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
255	ds000113	concert_preference1_duration	37	2-3/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
256	ds000113	concert_preference1_duration	37	2-4/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
257	ds000113	concert_preference1_duration	37	2/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
258	ds000113	concert_preference1_duration	37	4-6/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
259	ds000113	concert_preference1_duration	37	5/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
260	ds000113	concert_preference1_duration	37	5h/week	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
261	ds000113	concert_preference1_duration	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
262	ds000113	concert_preference2_genre	37	n/a	object	10	TRUE	n/a	n/a	n/a	n/a		drop	model		
263	ds000113	concert_preference2_genre	37	Alternative	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
264	ds000113	concert_preference2_genre	37	Classical	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
265	ds000113	concert_preference2_genre	37	Darkwave Gothik	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
266	ds000113	concert_preference2_genre	37	EBM	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
267	ds000113	concert_preference2_genre	37	Electro	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
268	ds000113	concert_preference2_genre	37	Metal	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
269	ds000113	concert_preference2_genre	37	Rock	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
270	ds000113	concert_preference2_genre	37	Techno/Electro	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
271	ds000113	concert_preference2_genre	37	Trance	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
272	ds000113	concert_preference2_genre	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
273	ds000113	concert_preference2_duration	37	n/a	object	6	TRUE	n/a	n/a	n/a	n/a		drop	model		
274	ds000113	concert_preference2_duration	37	1-2/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
275	ds000113	concert_preference2_duration	37	2-4/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
276	ds000113	concert_preference2_duration	37	3-4/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
277	ds000113	concert_preference2_duration	37	3h/week	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
278	ds000113	concert_preference2_duration	37	4-6/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
279	ds000113	concert_preference2_duration	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
280	ds000113	concert_preference3_genre	37	n/a	object	7	TRUE	n/a	n/a	n/a	n/a		drop	model		
281	ds000113	concert_preference3_genre	37	Electro	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
282	ds000113	concert_preference3_genre	37	Indie	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
283	ds000113	concert_preference3_genre	37	Industrial	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
284	ds000113	concert_preference3_genre	37	Irish Folk	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
285	ds000113	concert_preference3_genre	37	Klassik	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
286	ds000113	concert_preference3_genre	37	Rock+Pop	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
287	ds000113	concert_preference3_genre	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
288	ds000113	concert_preference3_duration	37	n/a	object	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
289	ds000113	concert_preference3_duration	37	2-4/year	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
290	ds000113	concert_preference3_duration	37	7h/week	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
291	ds000113	concert_preference3_duration	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
292	ds000113	favorite_music_examples	37	n/a	object	16	TRUE	n/a	n/a	n/a	n/a		drop	model		
293	ds000113	musician	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
294	ds000113	musician	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
295	ds000113	musician	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
296	ds000113	musician	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
297	ds000113	music_lover	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
298	ds000113	music_lover	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
299	ds000113	music_lover	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
300	ds000113	music_lover	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
301	ds000113	musician_style1	37	n/a	object	7	TRUE	n/a	n/a	n/a	n/a		drop	model		
302	ds000113	musician_style1	37	Classical	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
303	ds000113	musician_style1	37	Folk	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
304	ds000113	musician_style1	37	Jazz	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
305	ds000113	musician_style1	37	Metal	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
306	ds000113	musician_style1	37	Pop	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
307	ds000113	musician_style1	37	Rock	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
308	ds000113	musician_style1	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
309	ds000113	musician_style2	37	n/a	object	6	TRUE	n/a	n/a	n/a	n/a		drop	model		
310	ds000113	musician_style2	37	Classical	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
311	ds000113	musician_style2	37	Folk	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
312	ds000113	musician_style2	37	Metal	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
313	ds000113	musician_style2	37	Rock	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
314	ds000113	musician_style2	37	Traditionals	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
315	ds000113	musician_style2	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
316	ds000113	musician_style3	37	n/a	object	5	TRUE	n/a	n/a	n/a	n/a		drop	model		
317	ds000113	musician_style3	37	Blues	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
318	ds000113	musician_style3	37	Classical	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
319	ds000113	musician_style3	37	Film score	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
320	ds000113	musician_style3	37	Folk	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
321	ds000113	musician_style3	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
322	ds000113	musician_instruments	37	n/a	object	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
323	ds000113	musician_instruments	37	accordion; keyboard	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
324	ds000113	musician_instruments	37	clarinet; bass clarinet; piano	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
325	ds000113	musician_instruments	37	guitar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
326	ds000113	musician_instruments	37	guitar, bass guitar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
327	ds000113	musician_instruments	37	guitar; keyboard	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
328	ds000113	musician_instruments	37	keyboard	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
329	ds000113	musician_instruments	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
330	ds000113	musician_instruments	37	recorder; transverse flute	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
331	ds000113	musician_improv	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
332	ds000113	musician_improv	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
333	ds000113	musician_improv	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
334	ds000113	musician_improv	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
335	ds000113	musician_improv_style	37	n/a	object	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
336	ds000113	musician_improv_style	37	Jazz	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
337	ds000113	musician_improv_style	37	Rock/Blues	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
338	ds000113	musician_improv_style	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
339	ds000113	musician_improv_style	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
340	ds000113	musician_conductor	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
341	ds000113	musician_conductor	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
342	ds000113	musician_conductor	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
343	ds000113	musician_conductor	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
344	ds000113	musician_other_activities	37	n/a	object	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
345	ds000113	musician_other_activities	37	Djing	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
346	ds000113	musician_other_activities	37	jamming	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
347	ds000113	musician_other_activities	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
348	ds000113	musician_other_activities	37	vocalist	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
349	ds000113	musician_act1	37	n/a	object	7	TRUE	n/a	n/a	n/a	n/a		drop	model		
350	ds000113	musician_act1	37	guitar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
351	ds000113	musician_act1	37	keyboard	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
352	ds000113	musician_act1	37	melodica	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
353	ds000113	musician_act1	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
354	ds000113	musician_act1	37	piano	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
355	ds000113	musician_act1	37	recorder	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
356	ds000113	musician_act1	37	vocalist	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
357	ds000113	musician_act1_duration	37	n/a	float64	9	TRUE	n/a	n/a	n/a	n/a		drop	model		
358	ds000113	musician_act1_startage	37	n/a	float64	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
359	ds000113	musician_act1_endage	37	n/a	object	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
360	ds000113	musician_act1_endage	37	10	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
361	ds000113	musician_act1_endage	37	12	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
362	ds000113	musician_act1_endage	37	16	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
363	ds000113	musician_act1_endage	37	19	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
364	ds000113	musician_act1_endage	37	25	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
365	ds000113	musician_act1_endage	37	8	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
366	ds000113	musician_act1_endage	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
367	ds000113	musician_act1_endage	37	ongoing	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
368	ds000113	musician_act2	37	n/a	object	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
369	ds000113	musician_act2	37	DJ	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
370	ds000113	musician_act2	37	accordion	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
371	ds000113	musician_act2	37	clarinet	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
372	ds000113	musician_act2	37	guitar (band)	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
373	ds000113	musician_act2	37	jamming	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
374	ds000113	musician_act2	37	keyboard	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
375	ds000113	musician_act2	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
376	ds000113	musician_act2	37	transverse flute	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
377	ds000113	musician_act2_duration	37	n/a	float64	7	TRUE	n/a	n/a	n/a	n/a		drop	model		
378	ds000113	musician_act2_startage	37	n/a	float64	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
379	ds000113	musician_act2_endage	37	n/a	object	8	TRUE	n/a	n/a	n/a	n/a		drop	model		
380	ds000113	musician_act2_endage	37	10	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
381	ds000113	musician_act2_endage	37	13	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
382	ds000113	musician_act2_endage	37	16	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
383	ds000113	musician_act2_endage	37	18	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
384	ds000113	musician_act2_endage	37	22	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
385	ds000113	musician_act2_endage	37	26	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
386	ds000113	musician_act2_endage	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
387	ds000113	musician_act2_endage	37	ongoing	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
388	ds000113	musician_act3	37	n/a	object	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
389	ds000113	musician_act3	37	bass clarinet	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
390	ds000113	musician_act3	37	guitar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
391	ds000113	musician_act3	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
392	ds000113	musician_act3	37	vocalist	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
393	ds000113	musician_act3_duration	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
394	ds000113	musician_act3_startage	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
395	ds000113	musician_act3_endage	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
396	ds000113	forrest_seen	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
397	ds000113	forrest_seen	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
398	ds000113	forrest_seen	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
399	ds000113	forrest_seen	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
400	ds000113	forrest_seen_dist	37	n/a	float64	16	TRUE	n/a	n/a	n/a	n/a		drop	model		
401	ds000113	forrest_seen_count	37	n/a	float64	10	TRUE	n/a	n/a	n/a	n/a		drop	model		
402	ds000113	forrest_seen_languages	37	n/a	object	5	TRUE	n/a	n/a	n/a	n/a		drop	model		
403	ds000113	forrest_seen_languages	37	english	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
404	ds000113	forrest_seen_languages	37	german	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
405	ds000113	forrest_seen_languages	37	german; english	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
406	ds000113	forrest_seen_languages	37	german;english	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
407	ds000113	forrest_seen_languages	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
408	ds000113	forrest_ad_known	37	n/a	yes_no	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
409	ds000113	forrest_ad_known	37	n	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
410	ds000113	forrest_ad_known	37	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
411	ds000113	forrest_ad_known	37	y	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
412	ds000113	forrest_ad_rating	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
413	ds000113	forrest_ad_storydepth	37	n/a	float64	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
414	ds000113	forrest_ad_fatigue	37	n/a	float64	5	TRUE	n/a	n/a	n/a	n/a		drop	model		
415	ds000113	forrest_ad_feeling	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
416	ds000113	forrest_ad_artist_count	37	n/a	float64	14	TRUE	n/a	n/a	n/a	n/a		drop	model		
417	ds000113	audioq1	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
418	ds000113	audioq2	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
419	ds000113	audioq3	37	n/a	float64	5	TRUE	n/a	n/a	n/a	n/a		drop	model		
420	ds000113	audioq4	37	n/a	float64	5	TRUE	n/a	n/a	n/a	n/a		drop	model		
421	ds000113	audioq5	37	n/a	float64	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
422	ds000113	audioq6	37	n/a	float64	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
423	ds000113	audioq7	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
424	ds000113	audioq8	37	n/a	float64	4	TRUE	n/a	n/a	n/a	n/a		drop	model		
425	ds000113	vision_problems_current	37	n/a	yes_no	2	TRUE	n/a	n/a	n/a	n/a		drop	quality		
426	ds000113	vision_problems_current	37	n	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		drop	quality		
427	ds000113	vision_problems_current	37	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		drop	quality		
428	ds000113	vision_problems_past	37	n/a	yes_no	3	TRUE	n/a	nb:Diagnosis	n/a	n/a		keep	model		
429	ds000113	vision_problems_past	37	n	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep	model		
430	ds000113	vision_problems_past	37	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep	model		
431	ds000113	vision_problems_past	37	y	n/a	0	FALSE	n/a	snomed:397540003	n/a	n/a		keep	model		
432	ds000114	participant_id	10	n/a	object	10	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
433	ds000114	dominant_hand	10	n/a	object	2	TRUE	n/a	n/a	n/a	n/a		drop	model		
434	ds000114	dominant_hand	10	left	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
435	ds000114	dominant_hand	10	right	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
436	ds000115	participant_id	99	n/a	object	99	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
437	ds000115	condit	99	n/a	object	4	TRUE	n/a	nb:Diagnosis	n/a	n/a		keep			
438	ds000115	condit	99	CON	n/a	0	FALSE	n/a	purl:NCIT_C94342	n/a	n/a		keep			
439	ds000115	condit	99	CON-SIB	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep	model		
440	ds000115	condit	99	SCZ	n/a	0	FALSE	n/a	snomed:58214004	n/a	n/a		keep			
441	ds000115	condit	99	SCZ-SIB	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep	model		
442	ds000115	gender	99	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
443	ds000115	gender	99	FEMALE	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
444	ds000115	gender	99	MALE	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
445	ds000115	race	99	n/a	object	2	TRUE	n/a	n/a	n/a	n/a		drop	model		
446	ds000115	race	99	AA	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
447	ds000115	race	99	WHITE	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
448	ds000115	age	99	n/a	float64	99	TRUE	n/a	nb:Age	n/a	n/a		keep			
449	ds000115	yrschool	99	n/a	int64	15	TRUE	n/a	n/a	n/a	n/a		drop	model		
450	ds000115	saps7	99	n/a	int64	6	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6cffbcb5f7	keep			
451	ds000115	saps20	99	n/a	int64	5	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6cffbcb5f7	keep			
452	ds000115	saps25	99	n/a	float64	5	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6cffbcb5f7	keep			
453	ds000115	saps34	99	n/a	int64	4	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6cffbcb5f7	keep			
454	ds000115	sans8	99	n/a	float64	5	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6a36d9c3f9	keep			
455	ds000115	sans13	99	n/a	int64	4	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6a36d9c3f9	keep			
456	ds000115	sans17	99	n/a	float64	7	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6a36d9c3f9	keep			
457	ds000115	sans22	99	n/a	float64	6	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6a36d9c3f9	keep			
458	ds000115	sans25	99	n/a	int	7	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_55a6a36d9c3f9	keep			
459	ds000115	d4prime	99	n/a	object	70	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
460	ds000115	LFLUNOVS	99	n/a	int64	23	TRUE	n/a	n/a	n/a	n/a		drop	model		
461	ds000115	CFLUNOVA	99	n/a	int64	22	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
462	ds000115	TRAILB	99	n/a	object	97	TRUE	n/a	n/a	n/a	n/a		drop	model		
463	ds000115	WCSTPSVE	99	n/a	int	32	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
464	ds000115	WAIS_VOCAB_SCALED	99	n/a	int	16	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949f12	keep			
465	ds000115	WAIS_MATRICS_SCALE	99	n/a	int	14	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949f12	keep			
466	ds000115	LOGIALMEMORY_SCALE	99	n/a	int	18	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_4b94b12bf0eb2	keep			
467	ds000115	FAMILYPICT_SCALE	99	n/a	int	15	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_4b94b12bf0eb2	keep			
468	ds000115	LNS_SCALE	99	n/a	int	17	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:trm_4c3e0a9576c3b	keep			
469	ds000115	SST_SCALE	99	n/a	int	17	TRUE	n/a	n/a	n/a	n/a		drop	model		
470	ds000115	DST_SCALE	99	n/a	float64	14	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
471	ds000115	z_iq_4grp	99	n/a	object	16	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
472	ds000115	z_wm_4grp	99	n/a	float64	99	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
473	ds000115	z_em_4grp	99	n/a	object	97	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
474	ds000115	z_ra_4grp	99	n/a	float64	99	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
475	ds000115	z_pos_4grp	99	n/a	float64	75	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
476	ds000115	z_neg_4grp	99	n/a	float64	90	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
477	ds000115	z_dis_4grp	99	n/a	float64	44	TRUE	n/a	n/a	n/a	n/a		drop	ambiguous		
478	ds000115	fyrschool	99	n/a	int	12	TRUE	n/a	n/a	n/a	n/a		drop	model		
479	ds000115	myrschool	99	n/a	float64	11	TRUE	n/a	n/a	n/a	n/a		drop	model		
480	ds000115	parent_yrsschool	99	n/a	float64	12	TRUE	n/a	n/a	n/a	n/a		drop	model		
481	ds000115	nback0_nont	99	n/a	float64	8	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
482	ds000115	nback0_targ	99	n/a	float64	8	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
483	ds000115	nback1_nont	99	n/a	float64	16	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
484	ds000115	nback1_targ	99	n/a	float64	14	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
485	ds000115	nback2_nont	99	n/a	float64	21	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
486	ds000115	nback2_targ	99	n/a	float64	13	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
487	ds000115	nback0_nont_medrt	99	n/a	float64	95	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
488	ds000115	nback0_targ_medrt	99	n/a	float64	91	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
489	ds000115	nback1_nont_medrt	99	n/a	float64	92	TRUE	n/a	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949bcd	keep			
