dataset	nb_rows	column	type	nb_levels	description	controlled_term
ds000201	86	BFI_Conscientiousness	int64	21	Big Five Inventory, Conscientiousness subscale	n/a
ds000201	86	BFI_Neuroticism	int64	18	Big Five Inventory, Neuroticism subscale	n/a
ds000201	86	BFI_Openness	int64	23	Big Five Inventory, Openness subscale	n/a
ds000201	86	PAn/aS_Positive	int64	26	n/a	n/a
ds000201	86	PAn/aS_Negative	int64	20	n/a	n/a
ds000201	86	PSS14	int64	29	Perceived Stress Scale-14	n/a
ds000201	86	SelfRatedHealth	int64	4	Self-rated health right now, 7-point scale	n/a
ds000201	86	SRH5	int64	3	Self-rated health in general, 5-point scale	n/a
ds000201	86	ESS	int64	20	Epworth Sleepiness Scale	n/a
ds000201	86	SicknessQ	int64	19	Sickness-Q scale	n/a
ds000201	86	ECS	object	22	Emotional Contagion Scale	n/a
ds000201	86	BIS11_Total	object	31	Barratt Impulsiveness Scale-11, total score	n/a
ds000201	86	BIS11_Attentional	object	16	Barratt Impulsiveness Scale-11, Attentional factor	n/a
ds000201	86	BIS11_Motor	object	14	Barratt Impulsiveness Scale-11, Motor factor	n/a
ds000201	86	BIS11_Nonplanning	object	19	Barratt Impulsiveness Scale-11, Nonplanning factor	n/a
ds000201	86	MenstrualPhaseSession1	object	5	determined by participants' self-reported dates for last menstruation if applicable	n/a
ds000201	86	MenstrualPhaseSession2	object	5	determined by participants' self-reported dates for last menstruation if applicable	n/a
ds000201	86	SleepDeprivedSession1	object	6	experimenter's guess about participant's condition, for validation of blinding	n/a
ds000201	86	SleepDeprivedSession2	object	6	experimenter's guess about participant's condition, for validation of blinding	n/a
ds000201	86	EverBeenInStudyBefore	yes/no	3	whether participant has been in fMRI or experimental psychology experiment before, self-report yes/no	n/a
ds000201	86	MMSE	float64	5	Mini Mental State Exam, score	n/a
ds000201	86	SawThroughEMGElectrodes	object	5	Whether participant realised that electrodes on face were for EMG	n/a
ds000201	86	SawThroughZPG	object	4	Whether participant realised that opponents in Zürich Prosocial Game were not real	n/a
ds000201	86	TestTimeType_1	object	2	Early (approx. 18:00) or late (approx. 20:00) scan session	n/a
ds000201	86	TestTimeType_2	object	3	Early (approx. 18:00) or late (approx. 20:00) scan session	n/a
ds000201	86	Contraceptives	object	8	Self-reported use of female sex hormones. Minipills = progestogen-only oral contraceptive pills, Combined = combined oral contraceptive pills, P-stav = contraceptive implant, Estrogen = oral estrogen supplementation after menopause, Local estrogen = local estrogen supplementation after menopause	n/a
ds000201	86	OtherDrugs	object	22	Self-reported use of any other drugs. Coded in Swedish. Proprietary drug names can be looked up e.g. on fass.se to find the active substance.	n/a
ds000201	86	GeneralImpression1	object	53	Participants' self-reported general impression of the experiment session 1, reported in Swedish and coded in English by the experimenter	n/a
ds000201	86	GeneralImpression2	object	45	Participants' self-reported general impression of the experiment session 2, reported in Swedish and coded in English by the experimenter	n/a
ds000201	86	PVTEffort1	float64	5	Rated effort during Psychomotor Vigilance Test session 1, 1-5	n/a
ds000201	86	PVTEffort2	float64	5	Rated effort during Psychomotor Vigilance Test session 2, 1-5	n/a
ds000201	86	PVTMotivation1	float64	4	Rated motivation during Psychomotor Vigilance Test session 2, 1-5	n/a
ds000201	86	PVTMotivation1.1	float64	4	Rated motivation during Psychomotor Vigilance Test session 2, 1-5	n/a
ds000201	86	FellAsleepSession1	object	20	Self-report of whether participants fell asleep during scanning, session 1	n/a
ds000201	86	FellAsleepSession2	object	25	Self-report of whether participants fell asleep during scanning, session 2	n/a
ds000201	86	StrategyARROWS	object	56	Self-reported strategy for cognitive reappraisal, coded by experimenter in English	n/a
ds000201	86	SelfRatedHealth_byScanner.x	int64	4	Self-rated health right now, 7-point scale, acquired at scanning session 1	n/a
ds000201	86	SRH5_byScanner.x	int64	2	Self-rated health in general, 5-point scale, acquired at scanning session 1	n/a
ds000201	86	PAn/aS_Positive_byScanner.x	float64	32	n/a	n/a
ds000201	86	PAn/aS_Negative_byScanner.x	float64	12	n/a	n/a
ds000201	86	SicknessQ_byScanner.x	int64	19	Sickness-Q scale, acquired at session 1	n/a
ds000201	86	SelfRatedHealth_byScanner.y	float64	5	Self-rated health right now, 7-point scale, acquired at scanning session 2	n/a
ds000201	86	SRH5_byScanner.y	float64	4	Self-rated health in general, 5-point scale, acquired at scanning session 2	n/a
ds000201	86	PAn/aS_Positive_byScanner.y	float64	32	n/a	n/a
ds000201	86	PAn/aS_Negative_byScanner.y	float64	11	n/a	n/a
ds000201	86	SicknessQ_byScanner.y	float64	22	Sickness-Q scale, acquired at session 2	n/a
ds000201	86	PPIR_ME	float64	31	Psychopathic Personality Inventory-Revised, Machiavellian Egocentricity subscale	n/a
ds000201	86	PPIR_RN	float64	30	Psychopathic Personality Inventory-Revised, Rebellious Nonconformity subscale	n/a
ds000201	86	PPIR_BE	float64	19	Psychopathic Personality Inventory-Revised, Blame Externalization subscale	n/a
ds000201	86	PPIR_CN	float64	26	Psychopathic Personality Inventory-Revised, Careless Nonplanfulness subscale	n/a
ds000201	86	PPIR_SOI	float64	29	Psychopathic Personality Inventory-Revised, Social Influence subscale	n/a
ds000201	86	PPIR_FE	float64	32	Psychopathic Personality Inventory-Revised, Fearlessness subscale	n/a
ds000201	86	PPIR_STI	float64	22	Psychopathic Personality Inventory-Revised, Stress Immunity subscale	n/a
ds000201	86	PPIR_C	float64	26	Psychopathic Personality Inventory-Revised, Coldheartedness subscale	n/a
ds000201	86	PPIR_VR	float64	22	Psychopathic Personality Inventory-Revised, Virtuous Responding subscale	n/a
ds000201	86	PPIR_DR	float64	10	Psychopathic Personality Inventory-Revised, Deviant Responding subscale	n/a
ds000201	86	PPIR_IR15	float64	17	Psychopathic Personality Inventory-Revised, Inconsistent Responding-15 subscale	n/a
ds000201	86	PPIR_IR40	float64	22	Psychopathic Personality Inventory-Revised, Inconsistent Responding-40 subscale	n/a
ds000201	86	BADD_Total	float64	43	Brown ADD scales, total score	n/a
ds000201	86	BADD_Activation	float64	16	Brown ADD scales, Activation subscale	n/a
ds000201	86	BADD_Attention	float64	19	Brown ADD scales, Attention subscale	n/a
ds000201	86	BADD_Effort	float64	17	Brown ADD scales, Effort subscale	n/a
ds000201	86	BADD_Affect	float64	13	Brown ADD scales, Affect subscale	n/a
ds000201	86	BADD_Memory	float64	13	Brown ADD scales, Memory subscale	n/a
ds000201	86	Sl_cond	int64	2	Sleep randomisation condition. 1 = sleep deprivation before first session, 2 = sleep deprivation before second session	n/a
ds000201	86	Trial	object	2	Trial counterbalancing condition governing event order in trial lists during fMRI experiments	n/a
ds000202	95	participant_id	object	95	n/a	nb:ParticipantID
ds000202	95	Sex	object	1	n/a	n/a
ds000202	95	Age (years)	int64	13	n/a	n/a
ds000202	95	Harm Avoidance (HA)	int64	29	n/a	n/a
ds000202	95	Novelty Seeking (NS)	int64	24	n/a	n/a
ds000202	95	Reward Dependence (RD)	int64	15	n/a	n/a
ds000202	95	Persistence (P)	int64	9	n/a	n/a
ds000202	95	Self-Directedness (SD)	int64	27	n/a	n/a
ds000202	95	Cooperativeness (CO)	int64	18	n/a	n/a
ds000202	95	Self-Transcedence (ST)	int64	22	n/a	n/a
ds000202	95	TR_class	object	2	n/a	n/a
ds000203	26	participant_id	object	26	n/a	nb:ParticipantID
ds000203	26	Age	int64	18	n/a	n/a
ds000203	26	Sex	int64	2	Sex of participants	n/a
ds000203	26	Education	int64	7	Education level, self­rated by participant	n/a
ds000203	26	IQverbal	int64	13	Verbal IQ was assessed by means of the Acentuación de Palabras test. The equivalent verbal IQ for 24.2 is 104 (39).	n/a
ds000203	26	LSHS_14	int64	10	Proneness to hallucinations in healthy participants	n/a
ds000203	26	LSHSvoice_items4910	int64	4	Items 4, 9, and 10 of the LSHS scale, related to verbal hallucinations	n/a
ds000203	26	LSHSaudit_items57	int64	4	Items 5 and 7 of the LSHS scale, related to auditory hallucinations	n/a
ds000203	26	VisualScore	int64	4	The subjects were asked to self-rate the truth of the following statements using a 0-3 scale, 0 being the least true: 'I can easily identify animals or things in the clouds', 'When I see spots (of painting, humidity...), I can see faces, silhouettes or objects in them.' The sum of these two scores constitutes the VisualScore	n/a
ds000203	26	VisScore_high	object	3	Participants scoring at least 2 at one or both of the items	n/a
ds000203	26	DELUproneness	int64	11	Proneness to delusions was assessed by means of the Peters Delusion Inventory scale	n/a
ds000203	26	Hits	int64	19	presented pictures remembered as pictures	n/a
ds000203	26	Omissions	int64	18	presented pictures remembered as words	n/a
ds000203	26	FalseAlarms	int64	16	presented words remembered as pictures	n/a
ds000203	26	CorrectRejections	int64	17	presented words remembered as words	n/a
ds000203	26	TRhit	int64	26	Average response time for hit trials	n/a
ds000203	26	TRomission	int64	26	Average response time for omission trials	n/a
ds000203	26	TRfalseAlarm	int64	26	Average response time for false alarm trials	n/a
ds000203	26	TRcorrectRej	int64	26	Average response time for correct rejection trials	n/a
ds000203	26	TRmean	float64	26	Average response time across all trials	n/a
ds000203	26	Pr	float64	26	Ability to discriminate presented pictures from presented words	n/a
ds000203	26	Br	float64	26	Tendency to remember presented words as presented pictures	n/a
ds000205	11	participant_id	object	11	n/a	nb:ParticipantID
ds000205	11	handedness	object	1	n/a	n/a
ds000208	76	participant_id	object	76	n/a	nb:ParticipantID
ds000208	76	type	object	2	n/a	n/a
ds000208	76	study	float64	3	n/a	n/a
ds000208	76	gender	object	2	n/a	n/a
ds000208	76	Age	int64	28	n/a	n/a
ds000208	76	Drug	object	3	n/a	n/a
ds000208	76	Response	float64	3	n/a	n/a
ds000208	76	% Analsesia VAS	float64	45	n/a	n/a
ds000208	76	% Analgesia WOMAC	float64	51	n/a	n/a
ds000210	31	participant_id	object	31	n/a	nb:ParticipantID
ds000210	31	gender	object	2	n/a	n/a
ds000210	31	age	int64	11	n/a	n/a
ds000210	31	physioSampling	int64	2	n/a	n/a
ds000210	31	restAcquisiotion	object	2	n/a	n/a
ds000212	39	participant_id	object	39	n/a	nb:ParticipantID
ds000212	39	group	object	2	n/a	n/a
ds000212	39	gender	object	2	n/a	n/a
ds000212	39	age	int64	25	n/a	n/a
ds000213	26	participant_id	object	26	n/a	nb:ParticipantID
ds000213	26	gender	object	1	n/a	n/a
ds000213	26	group	object	2	n/a	n/a
ds000214	36	participant_id	object	36	n/a	nb:ParticipantID
ds000214	36	age	int64	23	n/a	n/a
ds000214	36	sex	object	2	n/a	n/a
ds000214	36	group	object	2	n/a	n/a
ds000214	36	hand	object	2	n/a	n/a
ds000214	36	HAM-D	int64	17	n/a	n/a
ds000214	36	YMRS	int64	8	n/a	n/a
ds000214	36	Zanarini-1	int64	4	Inappropriate, intense anger, or difficulty controlling anger	n/a
ds000214	36	Zanarini-2	int64	5	Affective instability due to a marked reactivity of mood	n/a
ds000214	36	Zanarini-3	int64	5	Chronic feelings of emptiness	n/a
ds000214	36	Zanarini-4	int64	5	Identity disturbance: markedly and persistently unstable self-image or sense of self	n/a
ds000214	36	Zanarini-5	int64	5	Transient stress-related paranoid ideation or severe dissociative symptoms	n/a
ds000214	36	Zanarini-6	int64	5	Frantic efforts to avoid real or imagined abandonment	n/a
ds000214	36	Zanarini-7	int64	5	Recurrent suicidal behaviour, gestures, or threats, or self-mutilating behaviour	n/a
ds000214	36	Zanarini-8	int64	4	Impulsivity in at least two other areas that are potentially self-damaging	n/a
ds000214	36	Zanarini-9	int64	4	Pattern of unstable and intense interpersonal relationships characterized by alternating between extremes of idealization and devaluation	n/a
ds000214	36	CTQ-PhysAbuse	float64	14	n/a	n/a
ds000214	36	CTQ-EmotAbuse	float64	14	n/a	n/a
ds000214	36	CTQ-SexAbuse	float64	10	n/a	n/a
ds000214	36	CTQ-PhysNeglect	float64	17	n/a	n/a
ds000214	36	CTQ-EmotNeglect	float64	16	n/a	n/a
ds000214	36	drug-1	object	17	Medication being taken by the participant at the time of scanning, where applicable.	n/a
ds000214	36	drug-2	object	13	Medication being taken by the participant at the time of scanning, where applicable.	n/a
ds000214	36	drug-3	object	9	Medication being taken by the participant at the time of scanning, where applicable.	n/a
ds000217	41	participant_id	object	41	n/a	nb:ParticipantID
ds000217	41	age	int64	11	n/a	n/a
ds000217	41	sex	object	2	n/a	n/a
ds000217	41	route_group	int64	4	n/a	n/a
ds000218	19	participant_id	object	19	n/a	nb:ParticipantID
ds000218	19	sex	object	1	n/a	n/a
ds000218	19	age	int64	10	n/a	n/a
ds000218	19	handedness	object	1	n/a	n/a
ds000218	19	scan_time	object	8	n/a	n/a
ds000219	21	participant_id	object	21	n/a	nb:ParticipantID
ds000219	21	sex	object	1	n/a	n/a
ds000219	21	age	int64	8	n/a	n/a
ds000219	21	handedness	object	1	n/a	n/a
ds000219	21	scan_time	object	6	n/a	n/a
ds000220	26	participant_id	object	26	n/a	nb:ParticipantID
ds000220	26	age	int64	16	n/a	n/a
ds000220	26	sex	object	2	n/a	n/a
ds000220	26	months_injury_time1	float64	4	n/a	n/a
ds000220	26	months_time1_time2	int64	4	n/a	n/a
ds000220	26	months_time2_time3	float64	6	n/a	n/a
ds000221	318	participant_id	object	318	n/a	nb:ParticipantID
ds000221	318	gender	object	2	n/a	n/a
ds000221	318	age (5-year bins)	object	13	n/a	n/a
ds000222	79	participant_id	object	79	n/a	nb:ParticipantID
ds000222	79	group	object	2	n/a	n/a
ds000222	79	age	int64	26	n/a	n/a
ds000222	79	sex	object	2	n/a	n/a
ds000222	79	raven_score	float64	17	n/a	n/a
ds000222	79	raven_percent	float64	22	n/a	n/a
ds000222	79	height	int64	31	n/a	n/a
ds000222	79	weight	float64	39	n/a	n/a
ds000222	79	oneback	float64	10	n/a	n/a
ds000222	79	twoback	float64	24	n/a	n/a
ds000222	79	threeback	float64	25	n/a	n/a
ds000223	19	participant_id	object	19	n/a	nb:ParticipantID
ds000224	10	participant_id	object	10	n/a	nb:ParticipantID
ds000224	10	gender	object	2	Participant gender	n/a
ds000224	10	age	int64	7	Participant age	n/a
ds000224	10	education_degree	object	4	Highest educational degree obtained	n/a
ds000224	10	education_years	float64	7	Number of total years of education	n/a
ds000228	155	participant_id	object	155	n/a	nb:ParticipantID
ds000228	155	Age	float64	127	n/a	n/a
ds000228	155	AgeGroup	object	6	n/a	n/a
ds000228	155	Child_Adult	object	2	n/a	n/a
ds000228	155	Gender	object	2	n/a	n/a
ds000228	155	Handedness	object	3	n/a	n/a
ds000228	155	ToM Booklet-Matched	float64	40	n/a	n/a
ds000228	155	ToM Booklet-Matched-NOFB	float64	33	n/a	n/a
ds000228	155	FB_Composite	float64	8	n/a	n/a
ds000228	155	FB_Group	object	4	n/a	n/a
ds000228	155	WPPSI BD raw	float64	14	n/a	n/a
ds000228	155	WPPSI BD scaled	float64	14	n/a	n/a
ds000228	155	KBIT_raw	float64	31	n/a	n/a
ds000228	155	KBIT_standard	float64	43	n/a	n/a
ds000228	155	DCCS Summary	float64	5	n/a	n/a
ds000228	155	Scanlog: Scanner	object	2	n/a	n/a
ds000228	155	Scanlog: Coil	object	3	Children under age five years used one of two custom 32-channel phased-array head coils made for younger (n=3, M(SD)=3.91(.42) years) or older (n=28, M(SD)=4.07(.42) years) children (Keil et al., 2011); all other participants used the standard Siemens 32-channel head coil.	n/a
ds000228	155	Scanlog: Voxel slize	object	2	n/a	n/a
ds000228	155	Scanlog: Slice Gap	float64	3	n/a	n/a
ds000229	15	participant_id	object	15	n/a	nb:ParticipantID
ds000229	15	sex	object	2	n/a	n/a
ds000229	15	age	int64	7	n/a	n/a
ds000229	15	bmi	float64	14	n/a	n/a
ds000231	9	participant_id	object	9	n/a	nb:ParticipantID
ds000231	9	sex	object	2	n/a	n/a
ds000231	9	age	float64	9	n/a	n/a
ds000231	9	bmi	float64	9	n/a	n/a
ds000232	10	participant_id	object	10	n/a	nb:ParticipantID
ds000232	10	age	int64	10	n/a	n/a
ds000232	10	sex	object	2	n/a	n/a
ds000233	12	participant_id	object	12	n/a	nb:ParticipantID
ds000233	12	age	int64	6	n/a	n/a
ds000233	12	sex	object	2	n/a	n/a
ds000233	12	group	object	1	n/a	n/a
ds000234	5	participant_id	object	5	n/a	nb:ParticipantID
ds000234	5	age	int64	5	n/a	n/a
ds000234	5	sex	object	2	n/a	n/a
ds000235	4	participant_id	object	4	n/a	nb:ParticipantID
ds000235	4	age	int64	4	n/a	n/a
ds000235	4	sex	object	2	n/a	n/a
ds000236	18	participant_id	object	18	n/a	nb:ParticipantID
ds000236	18	age	object	11	n/a	n/a
ds000236	18	sex	object	2	n/a	n/a
ds000238	35	participant_id	object	35	n/a	nb:ParticipantID
ds000238	35	age	int64	12	n/a	n/a
ds000238	35	sex	object	2	n/a	n/a
ds000238	35	handedness	object	1	n/a	n/a
ds000238	35	design_order1	object	5	n/a	n/a
ds000238	35	design_order2	object	5	n/a	n/a
ds000238	35	design_order3	object	5	n/a	n/a
ds000238	35	design_order4	object	5	n/a	n/a
ds000238	35	design_order5	object	5	n/a	n/a
ds000239	3	participant_id	object	3	n/a	nb:ParticipantID
ds000239	3	gender	object	2	Participant gender	n/a
ds000239	3	age	int64	3	Participant age	n/a
ds000240	63	participant_id	object	63	n/a	nb:ParticipantID
ds000240	63	Age	int64	32	n/a	n/a
ds000240	63	Gender	object	2	n/a	n/a
ds000240	63	MMSE	float64	7	n/a	n/a
ds000240	63	CERAD word list	float64	11	n/a	n/a
ds000240	63	WMS-III logical memory I	float64	23	n/a	n/a
ds000240	63	WSM-III logical memory II	float64	17	n/a	n/a
ds000240	63	WAIS-III digits test	float64	12	n/a	n/a
ds000240	63	CERAD Constructional praxis	float64	4	n/a	n/a
ds000240	63	CERAD Construtional praxis (delayed)	float64	7	n/a	n/a
ds000240	63	STROOP reading	float64	25	n/a	n/a
ds000240	63	STROOP color	float64	25	n/a	n/a
ds000240	63	STROOP interference	float64	22	n/a	n/a
ds000240	63	TMT A	float64	22	n/a	n/a
ds000240	63	TMT B	float64	27	n/a	n/a
ds000240	63	Phonetic fluency	float64	20	n/a	n/a
ds000240	63	Semantic fluency	float64	19	n/a	n/a
ds000240	63	BNT	float64	17	n/a	n/a
ds000243	120	participant_id	object	120	n/a	nb:ParticipantID
ds000243	120	Age	float64	111	n/a	n/a
ds000243	120	Gender	object	2	n/a	n/a
ds000243	120	Handedness	object	1	n/a	n/a
ds000243	120	Native English Only	yes/no	1	n/a	n/a
ds000243	120	Total rest minutes	float64	14	n/a	n/a
ds000244	12	participant_id	object	12	n/a	nb:ParticipantID
ds000244	12	sex	object	2	n/a	n/a
ds000244	12	age	object	12	n/a	n/a
ds000244	12	handedness score	float64	5	n/a	n/a
ds000245	45	participant_id	object	45	n/a	nb:ParticipantID
ds000245	45	Age	int64	20	n/a	n/a
ds000245	45	Gender	object	2	n/a	n/a
ds000245	45	ACER	int64	13	n/a	n/a
ds000245	45	MMSE	int64	4	n/a	n/a
ds000245	45	OSITJ	int64	11	n/a	n/a
ds000246	2	participant_id	object	2	n/a	nb:ParticipantID
ds000246	2	age	float64	2	Age of the participant	n/a
ds000246	2	sex	object	2	Sex of the participant	n/a
ds000246	2	dominant_hand	object	2	Dominant hand of the participant	n/a
ds000247	6	participant_id	object	6	n/a	nb:ParticipantID
ds000247	6	age	float64	6	Age of the participant	n/a
ds000247	6	sex	object	3	Sex of the participant	n/a
ds000247	6	dominant_hand	object	3	Dominant hand of the participant	n/a
ds000248	2	participant_id	object	2	Unique participant identifier	nb:ParticipantID
ds000248	2	age	float64	1	Age of the participant at time of testing	n/a
ds000248	2	sex	float64	1	Biological sex of the participant	n/a
ds000248	2	hand	float64	1	Handedness of the participant	n/a
ds000249	26	participant_id	object	26	n/a	nb:ParticipantID
ds000249	26	age	int64	11	n/a	n/a
ds000249	26	gender_F	int64	2	n/a	n/a
ds000253	20	participant_id	object	20	n/a	nb:ParticipantID
ds000253	20	group	object	2	n/a	n/a
ds000253	20	ageAtFirstScanYears	int64	11	n/a	n/a
ds000253	20	handedness	object	1	n/a	n/a
ds000253	20	sex	object	1	n/a	n/a
ds000253	20	EstimateOfHoursPlayingActionVideoGamesPerweekInLastYear	int64	10	n/a	n/a
ds000254	13	participant_id	object	13	n/a	nb:ParticipantID
ds000254	13	sex	object	2	n/a	n/a
ds000254	13	age	int64	10	n/a	n/a
ds000254	13	handedness	object	1	n/a	n/a
ds000256	24	participant_id	object	24	n/a	nb:ParticipantID
ds000256	24	age	float64	23	n/a	n/a
ds000256	24	sex	object	2	n/a	n/a
ds000256	24	group	object	1	n/a	n/a
ds001021	1	participant_id	object	1	n/a	nb:ParticipantID
ds001021	1	age	float64	1	n/a	n/a
ds001021	1	sex	object	1	n/a	n/a
ds001021	1	handedness	object	1	n/a	n/a
ds001110	37	participant_id	object	37	n/a	nb:ParticipantID
ds001110	37	sex	object	2	n/a	n/a
ds001110	37	age	int64	9	n/a	n/a
ds001110	37	mem_score	float64	37	n/a	n/a
ds001131	54	participant_id	object	54	n/a	nb:ParticipantID
ds001131	54	sex	object	2	n/a	n/a
ds001131	54	age	int64	12	n/a	n/a
ds001161	2	participant_id	object	2	n/a	nb:ParticipantID
ds001167	40	participant_id	object	40	n/a	nb:ParticipantID
ds001168	22	participant_id	object	22	n/a	nb:ParticipantID
ds001168	22	sex	object	2	n/a	n/a
ds001168	22	age_at_first_scan_years	int64	8	n/a	n/a
ds001168	22	number_of_scans_before	int64	17	n/a	n/a
ds001168	22	handedness	int64	7	n/a	n/a
ds001178	23	participant_id	object	23	n/a	nb:ParticipantID
ds001178	23	source	object	7	n/a	n/a
ds001178	23	problem	object	23	n/a	n/a
ds001226	36	participant_id	object	36	n/a	nb:ParticipantID
ds001226	36	 sex	object	2	n/a	n/a
ds001226	36	 age	int64	25	n/a	n/a
ds001226	36	tumor type & grade	object	11	n/a	n/a
ds001226	36	tumor size (cub cm)	float64	26	n/a	n/a
ds001226	36	tumor location	object	7	n/a	n/a
ds001226	36	fmri TR	int64	2	n/a	n/a
ds001226	36	handedness	float64	7	n/a	n/a
ds001226	36	height (cm)	int64	21	n/a	n/a
ds001226	36	weight (kg)	int64	27	n/a	n/a
ds001226	36	STAI	int64	26	n/a	n/a
ds001226	36	PSWQ	int64	25	n/a	n/a
ds001226	36	ERQ reappraisal	int64	19	n/a	n/a
ds001226	36	ERQ suppression	int64	16	n/a	n/a
ds001226	36	ERQ processing	float64	12	n/a	n/a
ds001226	36	ERQ expression	float64	13	n/a	n/a
ds001226	36	Loneliness	int64	23	n/a	n/a
ds001226	36	Marital status	object	4	n/a	n/a
ds001226	36	Education level (1-9)	int64	5	n/a	n/a
ds001226	36	Employment	object	5	n/a	n/a
ds001226	36	Sport frequency/week	float64	9	n/a	n/a
ds001226	36	Smoking	object	3	n/a	n/a
ds001226	36	Cafeine index	float64	34	n/a	n/a
ds001226	36	Alcohol index current	float64	24	n/a	n/a
ds001226	36	Alcohol index lifetime	float64	23	n/a	n/a
ds001226	36	MOT_latency_mean	float64	36	n/a	n/a
