dataset	column	value	is_row	description	controlled_term	units
ds000009	CORR	15	False	n/a	n/a	n/a
ds000009	CORR	17	False	n/a	n/a	n/a
ds000009	CORR	18	False	n/a	n/a	n/a
ds000009	CORR	20	False	n/a	n/a	n/a
ds000009	CORR	26	False	n/a	n/a	n/a
ds000009	CORR	30	False	n/a	n/a	n/a
ds000009	CORR	34	False	n/a	n/a	n/a
ds000009	CORR	37	False	n/a	n/a	n/a
ds000009	CORR	38	False	n/a	n/a	n/a
ds000009	CORR	39	False	n/a	n/a	n/a
ds000009	CORR	46	False	n/a	n/a	n/a
ds000009	CORR	48	False	n/a	n/a	n/a
ds000009	CORR	52	False	n/a	n/a	n/a
ds000009	CORR	55	False	n/a	n/a	n/a
ds000009	CORR	56	False	n/a	n/a	n/a
ds000009	CORR	59	False	n/a	n/a	n/a
ds000009	CORR	61	False	n/a	n/a	n/a
ds000009	COG.1	n/a	True	n/a	n/a	n/a
ds000009	COG.1	64	False	n/a	n/a	n/a
ds000009	COG.1	65	False	n/a	n/a	n/a
ds000009	COG.1	76	False	n/a	n/a	n/a
ds000009	COG.1	80	False	n/a	n/a	n/a
ds000009	COG.1	81	False	n/a	n/a	n/a
ds000009	COG.1	25	False	n/a	n/a	n/a
ds000009	COG.1	36	False	n/a	n/a	n/a
ds000009	COG.1	37	False	n/a	n/a	n/a
ds000009	COG.1	40	False	n/a	n/a	n/a
ds000009	COG.1	46	False	n/a	n/a	n/a
ds000009	COG.1	49	False	n/a	n/a	n/a
ds000009	COG.1	52	False	n/a	n/a	n/a
ds000009	COG.1	54	False	n/a	n/a	n/a
ds000009	COG.1	57	False	n/a	n/a	n/a
ds000009	COG.1	58	False	n/a	n/a	n/a
ds000009	COG.1	60	False	n/a	n/a	n/a
ds000009	COG.1	61	False	n/a	n/a	n/a
ds000009	COG.1	63	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	n/a	True	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	68	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	72	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	73	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	74	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	76	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	77	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	78	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	82	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	85	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	23	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	32	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	33	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	40	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	47	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	48	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	49	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	52	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	57	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	61	False	n/a	n/a	n/a
ds000009	REFLECTION_CONFIDENCE	63	False	n/a	n/a	n/a
ds000009	COG.2	n/a	True	n/a	n/a	n/a
ds000009	COG.2	256	False	n/a	n/a	n/a
ds000009	COG.2	195	False	n/a	n/a	n/a
ds000009	COG.2	260	False	n/a	n/a	n/a
ds000009	COG.2	197	False	n/a	n/a	n/a
ds000009	COG.2	198	False	n/a	n/a	n/a
ds000009	COG.2	263	False	n/a	n/a	n/a
ds000009	COG.2	199	False	n/a	n/a	n/a
ds000009	COG.2	200	False	n/a	n/a	n/a
ds000009	COG.2	203	False	n/a	n/a	n/a
ds000009	COG.2	143	False	n/a	n/a	n/a
ds000009	COG.2	277	False	n/a	n/a	n/a
ds000009	COG.2	119	False	n/a	n/a	n/a
ds000009	COG.2	152	False	n/a	n/a	n/a
ds000009	COG.2	226	False	n/a	n/a	n/a
ds000009	COG.2	227	False	n/a	n/a	n/a
ds000009	COG.2	165	False	n/a	n/a	n/a
ds000009	COG.2	171	False	n/a	n/a	n/a
ds000009	COG.2	172	False	n/a	n/a	n/a
ds000009	COG.2	237	False	n/a	n/a	n/a
ds000009	COG.2	239	False	n/a	n/a	n/a
ds000009	COG.2	182	False	n/a	n/a	n/a
ds000009	COG.2	183	False	n/a	n/a	n/a
ds000009	COG.2	246	False	n/a	n/a	n/a
ds000009	COG.2	252	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	n/a	True	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	11	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	13	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	14	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	15	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	16	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	17	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	18	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	19	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	20	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	21	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	22	False	n/a	n/a	n/a
ds000009	REFLECTION_NUM.1	26	False	n/a	n/a	n/a
ds000009	SEEN	n/a	True	n/a	n/a	n/a
ds000009	SEEN	14	False	n/a	n/a	n/a
ds000009	SEEN	16	False	n/a	n/a	n/a
ds000009	SEEN	17	False	n/a	n/a	n/a
ds000009	SEEN	19	False	n/a	n/a	n/a
ds000009	SEEN	20	False	n/a	n/a	n/a
ds000009	SEEN	21	False	n/a	n/a	n/a
ds000009	SEEN	23	False	n/a	n/a	n/a
ds000009	SEEN	24	False	n/a	n/a	n/a
ds000009	SEEN	25	False	n/a	n/a	n/a
ds000009	SEEN	26	False	n/a	n/a	n/a
ds000009	SEEN	28	False	n/a	n/a	n/a
ds000009	SEEN	30	False	n/a	n/a	n/a
ds000009	SENS	n/a	True	n/a	n/a	n/a
ds000009	SENS	35	False	n/a	n/a	n/a
ds000009	SENS	16	False	n/a	n/a	n/a
ds000009	SENS	20	False	n/a	n/a	n/a
ds000009	SENS	21	False	n/a	n/a	n/a
ds000009	SENS	22	False	n/a	n/a	n/a
ds000009	SENS	23	False	n/a	n/a	n/a
ds000009	SENS	24	False	n/a	n/a	n/a
ds000009	SENS	25	False	n/a	n/a	n/a
ds000009	SENS	26	False	n/a	n/a	n/a
ds000009	SENS	27	False	n/a	n/a	n/a
ds000009	SENS	28	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	n/a	True	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	64	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	65	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	66	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	67	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	68	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	69	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	70	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	72	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	91	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	47	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	50	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	57	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	58	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	60	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	61	False	n/a	n/a	n/a
ds000009	SEEK_BOREDOM	62	False	n/a	n/a	n/a
ds000009	SENS.1	n/a	True	n/a	n/a	n/a
ds000009	SENS.1	17	False	n/a	n/a	n/a
ds000009	SENS.1	19	False	n/a	n/a	n/a
ds000009	SENS.1	20	False	n/a	n/a	n/a
ds000009	SENS.1	21	False	n/a	n/a	n/a
ds000009	SENS.1	22	False	n/a	n/a	n/a
ds000009	SENS.1	23	False	n/a	n/a	n/a
ds000009	SENS.1	24	False	n/a	n/a	n/a
ds000009	SENS.1	25	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	n/a	True	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	9	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	10	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	12	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	13	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	14	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	15	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	16	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	17	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	18	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	19	False	n/a	n/a	n/a
ds000009	SEEK_DISINHIB	20	False	n/a	n/a	n/a
ds000009	SENS.2	n/a	True	n/a	n/a	n/a
ds000009	SENS.2	9	False	n/a	n/a	n/a
ds000009	SENS.2	11	False	n/a	n/a	n/a
ds000009	SENS.2	12	False	n/a	n/a	n/a
ds000009	SENS.2	13	False	n/a	n/a	n/a
ds000009	SENS.2	14	False	n/a	n/a	n/a
ds000009	SENS.2	15	False	n/a	n/a	n/a
ds000009	SENS.2	16	False	n/a	n/a	n/a
ds000009	SENS.2	18	False	n/a	n/a	n/a
ds000009	SEEK_EXP	n/a	True	n/a	n/a	n/a
ds000009	SEEK_EXP	41	False	n/a	n/a	n/a
ds000009	SEEK_EXP	43	False	n/a	n/a	n/a
ds000009	SEEK_EXP	45	False	n/a	n/a	n/a
ds000009	SEEK_EXP	46	False	n/a	n/a	n/a
ds000009	SEEK_EXP	47	False	n/a	n/a	n/a
ds000009	SEEK_EXP	48	False	n/a	n/a	n/a
ds000009	SEEK_EXP	49	False	n/a	n/a	n/a
ds000009	SEEK_EXP	50	False	n/a	n/a	n/a
ds000009	SEEK_EXP	51	False	n/a	n/a	n/a
ds000009	SEEK_EXP	52	False	n/a	n/a	n/a
ds000009	SEEK_EXP	55	False	n/a	n/a	n/a
ds000009	SEEK_EXP	57	False	n/a	n/a	n/a
ds000009	SEEK_EXP	59	False	n/a	n/a	n/a
ds000009	SEEK	n/a	True	n/a	n/a	n/a
ds000009	SEEK	33	False	n/a	n/a	n/a
ds000009	SEEK	34	False	n/a	n/a	n/a
ds000009	SEEK	13	False	n/a	n/a	n/a
ds000009	SEEK	18	False	n/a	n/a	n/a
ds000009	SEEK	21	False	n/a	n/a	n/a
ds000009	SEEK	22	False	n/a	n/a	n/a
ds000009	SEEK	23	False	n/a	n/a	n/a
ds000009	SEEK	24	False	n/a	n/a	n/a
ds000009	SEEK	25	False	n/a	n/a	n/a
ds000009	SEEK	26	False	n/a	n/a	n/a
ds000009	SEEK	27	False	n/a	n/a	n/a
ds000009	SEEK	28	False	n/a	n/a	n/a
ds000009	SEEK	29	False	n/a	n/a	n/a
ds000009	SEEK	30	False	n/a	n/a	n/a
ds000009	SENS.3	n/a	True	n/a	n/a	n/a
ds000009	SENS.3	7	False	n/a	n/a	n/a
ds000009	SENS.3	8	False	n/a	n/a	n/a
ds000009	SENS.3	10	False	n/a	n/a	n/a
ds000009	SENS.3	11	False	n/a	n/a	n/a
ds000009	SENS.3	12	False	n/a	n/a	n/a
ds000009	SENS.3	13	False	n/a	n/a	n/a
ds000009	SENS.3	14	False	n/a	n/a	n/a
ds000009	SENS.3	15	False	n/a	n/a	n/a
ds000009	SENS.3	16	False	n/a	n/a	n/a
ds000009	SENS.3	18	False	n/a	n/a	n/a
ds000009	SENS.3	19	False	n/a	n/a	n/a
ds000009	SENS.3	21	False	n/a	n/a	n/a
ds000009	SENS.3	24	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	n/a	True	n/a	n/a	n/a
ds000009	SEEK_THRILL	10	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	11	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	12	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	14	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	15	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	17	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	18	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	19	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	20	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	22	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	23	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	25	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	26	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	27	False	n/a	n/a	n/a
ds000009	SEEK_THRILL	28	False	n/a	n/a	n/a
ds000009	SEEK.1	n/a	True	n/a	n/a	n/a
ds000009	SEEK.1	9	False	n/a	n/a	n/a
ds000009	SEEK.1	10	False	n/a	n/a	n/a
ds000009	SEEK.1	12	False	n/a	n/a	n/a
ds000009	SEEK.1	13	False	n/a	n/a	n/a
ds000009	SEEK.1	14	False	n/a	n/a	n/a
ds000009	SEEK.1	15	False	n/a	n/a	n/a
ds000009	SEEK.1	16	False	n/a	n/a	n/a
ds000009	SEEK.1	17	False	n/a	n/a	n/a
ds000009	SEEK.1	18	False	n/a	n/a	n/a
ds000009	SEEK.1	20	False	n/a	n/a	n/a
ds000009	SEEK.1	21	False	n/a	n/a	n/a
ds000009	SEEK.1	22	False	n/a	n/a	n/a
ds000009	SEEK.1	23	False	n/a	n/a	n/a
ds000009	SEEK.1	24	False	n/a	n/a	n/a
ds000009	SEEK.1	26	False	n/a	n/a	n/a
ds000009	SEEK.1	31	False	n/a	n/a	n/a
ds000009	SENS.4	n/a	True	n/a	n/a	n/a
ds000009	SENS.4	11	False	n/a	n/a	n/a
ds000009	SENS.4	12	False	n/a	n/a	n/a
ds000009	SENS.4	13	False	n/a	n/a	n/a
ds000009	SENS.4	16	False	n/a	n/a	n/a
ds000009	SENS.4	17	False	n/a	n/a	n/a
ds000009	SENS.4	19	False	n/a	n/a	n/a
ds000009	SENS.4	20	False	n/a	n/a	n/a
ds000009	SENS.4	23	False	n/a	n/a	n/a
ds000009	SENS.4	25	False	n/a	n/a	n/a
ds000009	SENS.4	26	False	n/a	n/a	n/a
ds000009	SENS.4	27	False	n/a	n/a	n/a
ds000009	SENS.4	28	False	n/a	n/a	n/a
ds000009	SENS.4	29	False	n/a	n/a	n/a
ds000009	SENS.4	30	False	n/a	n/a	n/a
ds000009	SENS.4	32	False	n/a	n/a	n/a
ds000009	SENS.4	33	False	n/a	n/a	n/a
ds000009	SENS.4	34	False	n/a	n/a	n/a
ds000009	SENS.4	35	False	n/a	n/a	n/a
ds000009	SENS.4	38	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	n/a	True	n/a	n/a	n/a
ds000009	SEEK_TOTAL	32	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	33	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	34	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	36	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	37	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	18	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	22	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	23	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	24	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	26	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	27	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	28	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	30	False	n/a	n/a	n/a
ds000009	SEEK_TOTAL	31	False	n/a	n/a	n/a
ds000009	BIS_ATTN	n/a	True	n/a	n/a	n/a
ds000009	BIS_ATTN	129	False	n/a	n/a	n/a
ds000009	BIS_ATTN	131	False	n/a	n/a	n/a
ds000009	BIS_ATTN	69	False	n/a	n/a	n/a
ds000009	BIS_ATTN	78	False	n/a	n/a	n/a
ds000009	BIS_ATTN	79	False	n/a	n/a	n/a
ds000009	BIS_ATTN	80	False	n/a	n/a	n/a
ds000009	BIS_ATTN	87	False	n/a	n/a	n/a
ds000009	BIS_ATTN	94	False	n/a	n/a	n/a
ds000009	BIS_ATTN	95	False	n/a	n/a	n/a
ds000009	BIS_ATTN	99	False	n/a	n/a	n/a
ds000009	BIS_ATTN	101	False	n/a	n/a	n/a
ds000009	BIS_ATTN	102	False	n/a	n/a	n/a
ds000009	BIS_ATTN	106	False	n/a	n/a	n/a
ds000009	BIS_ATTN	107	False	n/a	n/a	n/a
ds000009	BIS_ATTN	110	False	n/a	n/a	n/a
ds000009	BIS_ATTN	115	False	n/a	n/a	n/a
ds000009	BIS_ATTN	116	False	n/a	n/a	n/a
ds000009	BIS_ATTN	117	False	n/a	n/a	n/a
ds000009	BIS_ATTN	119	False	n/a	n/a	n/a
ds000009	BIS_ATTN	123	False	n/a	n/a	n/a
ds000009	BIS_ATTN	127	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	n/a	True	n/a	n/a	n/a
ds000009	BIS_MOTOR	32	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	34	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	37	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	16	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	17	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	19	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	20	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	21	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	22	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	24	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	27	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	28	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	30	False	n/a	n/a	n/a
ds000009	BIS_MOTOR	31	False	n/a	n/a	n/a
ds000009	BIS_NP	n/a	True	n/a	n/a	n/a
ds000009	BIS_NP	32	False	n/a	n/a	n/a
ds000009	BIS_NP	33	False	n/a	n/a	n/a
ds000009	BIS_NP	34	False	n/a	n/a	n/a
ds000009	BIS_NP	35	False	n/a	n/a	n/a
ds000009	BIS_NP	36	False	n/a	n/a	n/a
ds000009	BIS_NP	37	False	n/a	n/a	n/a
ds000009	BIS_NP	39	False	n/a	n/a	n/a
ds000009	BIS_NP	19	False	n/a	n/a	n/a
ds000009	BIS_NP	26	False	n/a	n/a	n/a
ds000009	BIS_NP	27	False	n/a	n/a	n/a
ds000009	BIS_NP	28	False	n/a	n/a	n/a
ds000009	BIS_NP	29	False	n/a	n/a	n/a
ds000009	BIS_NP	30	False	n/a	n/a	n/a
ds000009	BIS_NP	31	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	n/a	True	n/a	n/a	n/a
ds000009	BIS_TOTAL	32	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	33	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	34	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	35	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	36	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	37	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	40	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	22	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	23	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	25	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	26	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	27	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	29	False	n/a	n/a	n/a
ds000009	BIS_TOTAL	31	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	n/a	True	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	32	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	33	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	34	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	35	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	37	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	14	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	18	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	20	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	21	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	22	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	24	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	25	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	27	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	28	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-REWRESP	31	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	n/a	True	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	10	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	12	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	16	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	18	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	19	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	20	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	21	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	22	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	23	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	24	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	25	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	28	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	29	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-FUNSEEK	31	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	n/a	True	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	131	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	135	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	136	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	137	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	139	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	143	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	144	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	148	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	149	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	157	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	159	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	163	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	101	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	104	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	170	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	107	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	177	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	122	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	126	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS-DRIVE	127	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	n/a	True	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	32	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	6	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	11	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	12	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	14	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	15	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	16	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	17	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	18	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	19	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	20	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	23	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	25	False	n/a	n/a	n/a
ds000009	BIS/BAS_BAS	28	False	n/a	n/a	n/a
ds000009	TOTAL	n/a	True	n/a	n/a	n/a
ds000009	TOTAL	32	False	n/a	n/a	n/a
ds000009	TOTAL	35	False	n/a	n/a	n/a
ds000009	TOTAL	42	False	n/a	n/a	n/a
ds000009	TOTAL	10	False	n/a	n/a	n/a
ds000009	TOTAL	14	False	n/a	n/a	n/a
ds000009	TOTAL	15	False	n/a	n/a	n/a
ds000009	TOTAL	16	False	n/a	n/a	n/a
ds000009	TOTAL	17	False	n/a	n/a	n/a
ds000009	TOTAL	19	False	n/a	n/a	n/a
ds000009	TOTAL	20	False	n/a	n/a	n/a
ds000009	TOTAL	21	False	n/a	n/a	n/a
ds000009	TOTAL	22	False	n/a	n/a	n/a
ds000009	TOTAL	23	False	n/a	n/a	n/a
ds000009	TOTAL	24	False	n/a	n/a	n/a
ds000009	TOTAL	25	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	n/a	True	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	6	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	8	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	9	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	10	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	11	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	12	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	13	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	14	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	15	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	16	False	n/a	n/a	n/a
ds000009	BIS/BAS_BIS	23	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	n/a	True	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	10	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	12	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	13	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	14	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	18	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	19	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	20	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	21	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	23	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	24	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	26	False	n/a	n/a	n/a
ds000009	DOSPERT_RT-ETH	27	False	n/a	n/a	n/a
